프로빈스 번호,인게임 코드,한국어 명칭,영문 명칭,RGB,백작령,백작령 코드,백작령 색상,공작령,공작령 코드,공작령 색상,공작령 수도,왕국령,왕국령 코드,왕국령 색상,왕국령 수도,제국령,제국령 코드,제국령 색상,제국령 수도,문화,종교,홀딩,지형,특이사항,end,
2254,b_2254,중남,jungnam,"86,153,26",장진,c_jangjin,"86,153,26",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,church_holding,,,end,
2255,b_2255,능구,neunggu,"44,165,28",대흥,c_daeheung,"44,165,28",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2256,b_2256,대흥,daeheung,"44,165,28",대흥,c_daeheung,"44,165,28",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,juche,tribal_holding,,,end,
2257,b_2257,칠평,chilpyeong,"86,168,156",칠평,c_chilpyeong,"86,168,156",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,jaseong,juche,tribal_holding,,,end,
2258,b_2258,남신,namsin,"86,168,156",칠평,c_chilpyeong,"86,168,156",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,,,none,,,end,
2259,b_2259,동흥,dongheung,"2,177,30",후창,c_huchang,"2,177,30",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,,,none,,,end,
2260,b_2260,후창,huchang,"2,177,30",후창,c_huchang,"2,177,30",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,jaseong,juche,tribal_holding,,,end,
2261,b_2261,이평,ipyeong,"84,144,66",자성,c_jaseong,"84,144,66",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,,,none,,,end,
2262,b_2262,삼풍,sampung,"84,144,66",자성,c_jaseong,"84,144,66",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,,,none,,,end,
2263,b_2263,중강,junggang,"170,189,32",장토,c_jangto,"170,189,32",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,,,none,,,end,
2264,b_2264,장토,jangto,"170,189,32",장토,c_jangto,"170,189,32",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,jaseong,juche,tribal_holding,,,end,
2265,b_2265,자하,jaha,"84,144,66",자성,c_jaseong,"84,144,66",자성,d_jaseong,"84,144,66",c_jaseong,자성,k_jaseong,"84,144,66",c_jaseong,,,,,,,none,,,end,
2266,b_2266,삼서,samseo,"168,180,72",신파,c_sinpa,"168,180,72",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2267,b_2267,관흥,gwanheung,"128,201,34",삼수,c_samsu,"128,201,34",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2268,b_2268,삼수,samsu,"128,201,34",삼수,c_samsu,"128,201,34",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,juche,tribal_holding,,,end,
2269,b_2269,금수,geumsu,"128,201,34",삼수,c_samsu,"128,201,34",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2270,b_2270,호인,hoin,"128,201,34",삼수,c_samsu,"128,201,34",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2271,b_2271,자서,jaseo,"168,180,72",신파,c_sinpa,"168,180,72",삼수,d_samsu,"128,201,34",c_samsu,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2272,b_2272,웅기,ungi,"86,0,36",웅기,c_ungi,"86,0,36",신흥,d_sinheung,"170,144,152",c_sinheung,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,juche,tribal_holding,,,end,
2273,b_2273,안수,ansu,"86,0,36",웅기,c_ungi,"86,0,36",신흥,d_sinheung,"170,144,152",c_sinheung,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2274,b_2274,안산,ansan,"0,183,200",풍산,c_h_pungsan,"0,183,200",신흥,d_sinheung,"170,144,152",c_sinheung,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2275,b_2275,천남,cheonnam,"0,183,200",풍산,c_h_pungsan,"0,183,200",신흥,d_sinheung,"170,144,152",c_sinheung,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2276,b_2276,삼호,samho,"126,177,199",홍원,c_hongwon,"126,177,199",함흥,d_hamheung,"170,114,147",c_hamheung,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2277,b_2277,운학,unhak,"126,177,199",홍원,c_hongwon,"126,177,199",함흥,d_hamheung,"170,114,147",c_hamheung,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2278,b_2278,보현,bohyeon,"2,24,40",용원,c_yongwon,"2,24,40",함흥,d_hamheung,"170,114,147",c_hamheung,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2279,b_2279,용포,yongpo,"2,24,40",용원,c_yongwon,"2,24,40",함흥,d_hamheung,"170,114,147",c_hamheung,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2280,b_2280,용원,yongwon,"2,24,40",용원,c_yongwon,"2,24,40",함흥,d_hamheung,"170,114,147",c_hamheung,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,hamheung,hamortho,castle_holding,,,end,
2281,b_2281,경운,gyeongun,"2,24,40",용원,c_yongwon,"2,24,40",함흥,d_hamheung,"170,114,147",c_hamheung,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2282,b_2282,이곡,igok,"170,36,42",거서,c_geoseo,"170,36,42",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2283,b_2283,성대,seongdae,"170,36,42",거서,c_geoseo,"170,36,42",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2284,b_2284,거서,geoseo,"170,36,42",거서,c_geoseo,"170,36,42",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,hamheung,hamortho,castle_holding,,,end,
2285,b_2285,하거서,hageoseo,"128,48,44",북청,c_bukcheong,"128,48,44",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2286,b_2286,덕성,deokseong,"128,48,44",북청,c_bukcheong,"128,48,44",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2287,b_2287,가회,gahoe,"128,48,44",북청,c_bukcheong,"128,48,44",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2288,b_2288,북청,bukcheong,"128,48,44",북청,c_bukcheong,"128,48,44",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,hamheung,hamortho,castle_holding,,,end,
2289,b_2289,거산,geosan,"42,186,73",신창,c_h_sinchang,"44,57,173",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2290,b_2290,상리,sangri,"42,186,73",신창,c_h_sinchang,"44,57,173",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2291,b_2291,신창,sinchang,"42,186,73",신창,c_h_sinchang,"44,57,173",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,hamheung,hamortho,castle_holding,,,end,
2292,b_2292,속후,sokhu,"42,186,73",신포,c_sinpo,"42,186,73",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2293,b_2293,후창,huchang,"42,186,73",신포,c_sinpo,"42,186,73",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2294,b_2294,양화,yanghwa,"42,186,73",신포,c_sinpo,"42,186,73",북청,d_bukcheong,"128,48,44",c_bukcheong,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2295,b_2295,북두일,n.duil,"128,78,49",광천,c_gwangcheon,"128,78,49",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2296,b_2296,남두일,s.duil,"128,78,49",광천,c_gwangcheon,"128,78,49",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2297,b_2297,수하,suha,"2,84,50",하다,c_hada,"2,84,50",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2298,b_2298,광천,gwangcheon,"128,78,49",광천,c_gwangcheon,"128,78,49",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,hamheung,cheonjin,castle_holding,,,end,
2299,b_2299,이중,ijung,"126,192,74",단천,c_dancheon,"126,192,74",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2300,b_2300,하다,hada,"2,84,50",하다,c_hada,"2,84,50",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,hamheung,cheonjin,castle_holding,,,end,
2301,b_2301,신만,sinman,"2,84,50",하다,c_hada,"2,84,50",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2302,b_2302,복귀,bokgwi,"126,192,74",단천,c_dancheon,"126,192,74",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2303,b_2303,학남,haknam,"0,198,75",성진,c_seongjin,"0,198,75",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2304,b_2304,학상,haksang,"0,198,75",성진,c_seongjin,"0,198,75",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,church_holding,,,end,
2305,b_2305,학서,hakseo,"0,198,75",성진,c_seongjin,"0,198,75",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2306,b_2306,학중,hakjung,"0,198,75",성진,c_seongjin,"0,198,75",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2307,b_2307,산남,sannam,"128,108,54",회린,c_hoerin,"128,108,54",갑산,d_gapsan,"2,114,55",c_gapsan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2308,b_2308,회린,hoerin,"128,108,54",회린,c_hoerin,"128,108,54",갑산,d_gapsan,"2,114,55",c_gapsan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,juche,tribal_holding,,,end,
2309,b_2309,동인,dongin,"2,114,55",갑산,c_gapsan,"2,114,55",갑산,d_gapsan,"2,114,55",c_gapsan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2310,b_2310,갑산,gapsan,"2,114,55",갑산,c_gapsan,"2,114,55",갑산,d_gapsan,"2,114,55",c_gapsan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,baekdu,juche,tribal_holding,,,end,
2311,b_2311,혜산,hyesan,"44,117,183",혜산,c_hyesan,"44,117,183",갑산,d_gapsan,"2,114,55",c_gapsan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,juche,tribal_holding,,,end,
2312,b_2312,대진,daejin,"44,117,183",혜산,c_hyesan,"44,117,183",갑산,d_gapsan,"2,114,55",c_gapsan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2313,b_2313,봉두,bongdu,"170,126,57",운흥,c_unheung,"170,126,57",갑산,d_gapsan,"2,114,55",c_gapsan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2314,b_2314,운흥,unheung,"170,126,57",운흥,c_unheung,"170,126,57",갑산,d_gapsan,"2,114,55",c_gapsan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,juche,tribal_holding,,,end,
2315,b_2315,양사,yangsa,"43,63,148",덕산,c_h_deoksan,"43,63,148",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2316,b_2316,장백,jangbaek,"43,63,148",덕산,c_h_deoksan,"43,63,148",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2317,b_2317,덕산,deoksan,"43,63,148",덕산,c_h_deoksan,"43,63,148",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,gyeongseong,cheonjin,castle_holding,,,end,
2318,b_2318,동해,donghae,"42,201,203",길주,c_gilju,"42,201,203",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2319,b_2319,웅평,ungpyeong,"42,201,203",길주,c_gilju,"42,201,203",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2320,b_2320,,,,,,,,,,,,,,,,,,,,,,,,end,
2321,b_2321,쌍계,ssanggye,"86,165,41",명천,c_myeongcheon,"86,165,41",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2322,b_2322,아간,agan,"44,162,168",하가,c_haga,"44,162,168",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2323,b_2323,상가,sangga,"44,162,168",하가,c_haga,"44,162,168",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2324,b_2324,하고,hago,"44,162,168",하가,c_haga,"44,162,168",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2325,b_2325,상고,sanggo,"44,162,168",하가,c_haga,"44,162,168",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2326,b_2326,하우,hau,"86,165,41",명천,c_myeongcheon,"86,165,41",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2327,b_2327,입석,ibseok,"86,165,41",명천,c_myeongcheon,"86,165,41",성진,d_seongjin,"0,198,75",c_seongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2328,b_2328,경성,gyeongseong,"2,159,40",청진,c_cheongjin,"2,159,40",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,church_holding,,,end,
2329,b_2329,주을,jueul,"2,159,40",청진,c_cheongjin,"2,159,40",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2330,b_2330,주북,jubuk,"2,159,40",청진,c_cheongjin,"2,159,40",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2331,b_2331,주남,junam,"2,159,40",청진,c_cheongjin,"2,159,40",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2332,b_2332,어랑,eorang,"2,159,40",청진,c_cheongjin,"2,159,40",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2333,b_2333,서상,seosang,"170,186,67",부령,c_buryeong,"170,186,67",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2334,b_2334,부령,buryeong,"170,186,67",부령,c_buryeong,"170,186,67",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,yukjin,cheonjin,castle_holding,,,end,
2335,b_2335,석막,seokmak,"170,186,67",부령,c_buryeong,"170,186,67",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2336,b_2336,청남,cheongnam,"170,186,67",부령,c_buryeong,"170,186,67",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2337,b_2337,연천,yeoncheon,"126,9,79",삼해,c_samhae,"126,9,79",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2338,b_2338,부거,bugeo,"126,9,79",삼해,c_samhae,"126,9,79",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2339,b_2339,관해,gwanhae,"126,9,79",삼해,c_samhae,"126,9,79",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2340,b_2340,삼사,samsa,"169,117,157",삼장,c_samjang,"169,117,157",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2341,b_2341,삼장,samjang,"169,117,157",삼장,c_samjang,"169,117,157",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,juche,tribal_holding,,,end,
2342,b_2342,연사,yeonsa,"169,117,157",삼장,c_samjang,"169,117,157",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2343,b_2343,서하,seoha,"170,3,72",연상,c_yeonsang,"170,3,72",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2344,b_2344,연상,yeonsang,"170,3,72",연상,c_yeonsang,"170,3,72",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,juche,tribal_holding,,,end,
2345,b_2345,어하,eoha,"170,3,72",연상,c_yeonsang,"170,3,72",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2346,b_2346,차유,chayu,"86,12,201",무산,c_musan,"86,12,201",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2347,b_2347,무산,musan,"86,12,201",무산,c_musan,"86,12,201",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,kaema,mu_pagan,tribal_holding,,,end,
2348,b_2348,풍계,punggye,"86,12,201",무산,c_musan,"86,12,201",무산,d_musan,"86,12,201",c_musan,백두,k_baekdu,"2,114,55",c_hyesan,,,,,,,none,,,end,
2349,b_2349,보을,boeul,"168,12,207",회령,c_hoeryeong,"168,12,207",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2350,b_2350,창두,changdu,"168,12,207",회령,c_hoeryeong,"168,12,207",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2351,b_2351,벅성,beokseong,"168,12,207",회령,c_hoeryeong,"168,12,207",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2352,b_2352,팔을,paleul,"86,27,76",팔을,c_paleul,"86,27,76",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,yukjin,cheonjin,castle_holding,,,end,
2353,b_2353,용흥,yongheung,"86,27,76",팔을,c_paleul,"86,27,76",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2354,b_2354,화풍,hwapung,"86,27,76",팔을,c_paleul,"86,27,76",청진,d_cheongjin,"2,159,40",c_cheongjin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2355,b_2355,화방,hwabang,"86,42,206",행영,c_haengyeong,"86,42,206",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2356,b_2356,용계,yonggye,"86,42,206",행영,c_haengyeong,"86,42,206",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2357,b_2357,행영,haengyeong,"86,42,206",행영,c_haengyeong,"86,42,206",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,yukjin,cheonjin,castle_holding,,,end,
2358,b_2358,남산,namsan,"84,21,81",종성,c_jongseong,"84,21,81",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2359,b_2359,풍곡,punggok,"84,21,81",종성,c_jongseong,"84,21,81",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2360,b_2360,영충,yeongchung,"44,54,208",남양,c_namyang,"44,54,208",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2361,b_2361,남양,namyang,"44,54,208",남양,c_namyang,"44,54,208",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,yukjin,cheonjin,castle_holding,,,end,
2362,b_2362,영와,yeongwa,"44,54,208",남양,c_namyang,"44,54,208",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2363,b_2363,온성,onseong,"128,60,209",온성,c_h_onseong,"128,60,209",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,yukjin,cheonjin,castle_holding,,,end,
2364,b_2364,미포,mipo,"128,60,209",온성,c_h_onseong,"128,60,209",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2365,b_2365,경원,gyeongwon,"2,66,210",경원,c_gyeongwon,"2,66,210",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,yukjin,cheonjin,castle_holding,,,end,
2366,b_2366,안농,annong,"2,66,210",경원,c_gyeongwon,"2,66,210",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2367,b_2367,동원,dongwon,"2,66,210",경원,c_gyeongwon,"2,66,210",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2368,b_2368,용덕,yongdeok,"128,75,84",용덕,c_yongdeok,"128,75,84",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,yukjin,cheonjin,castle_holding,,,end,
2369,b_2369,아산,asan,"128,75,84",용덕,c_yongdeok,"128,75,84",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2370,b_2370,아오지,aoji,"42,18,208",나진,c_najin,"42,18,208",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,city_holding,,,end,
2371,b_2371,경흥,gyeongheung,"42,18,208",나진,c_najin,"42,18,208",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,castle_holding,,,end,
2372,b_2372,노서,noseo,"42,18,208",나진,c_najin,"42,18,208",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,none,,,end,
2373,b_2373,웅기,unggi,"42,18,208",나진,c_najin,"42,18,208",나진,d_najin,"42,18,208",c_najin,청진,k_cheongjin,"2,159,40",c_cheongjin,,,,,,,church_holding,,,end,
2374,b_2374,상선,sangseon,"2,96,215",이원,c_iwon,"2,96,215",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2375,b_2375,이원,iwon,"2,96,215",이원,c_iwon,"2,96,215",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,hamheung,cheonjin,castle_holding,,,end,
2376,b_2376,염분,yeombun,"2,96,215",이원,c_iwon,"2,96,215",단천,d_dancheon,"126,192,74",c_dancheon,함흥,k_hamheung,"170,114,147",c_hamheung,,,,,,,none,,,end,
2377,b_2377,,,,,,,,,,,,,,,,,,,,,,,,end,
2378,b_2378,,,,,,,,,,,,,,,,,,,,,,,,end,
2379,b_2379,,,,,,,,,,,,,,,,,,,,,,,,end,
2380,b_2380,,,,,,,,,,,,,,,,,,,,,,,,end,
2381,b_2381,,,,,,,,,,,,,,,,,,,,,,,,end,
2382,b_2382,,,,,,,,,,,,,,,,,,,,,,,,end,
2383,b_2383,,,,,,,,,,,,,,,,,,,,,,,,end,
2384,b_2384,,,,,,,,,,,,,,,,,,,,,,,,end,
2385,b_2385,,,,,,,,,,,,,,,,,,,,,,,,end,
2386,b_2386,,,,,,,,,,,,,,,,,,,,,,,,end,
2387,b_2387,,,,,,,,,,,,,,,,,,,,,,,,end,
2388,b_2388,,,,,,,,,,,,,,,,,,,,,,,,end,
2389,b_2389,,,,,,,,,,,,,,,,,,,,,,,,end,
2390,b_2390,,,,,,,,,,,,,,,,,,,,,,,,end,
2391,b_2391,,,,,,,,,,,,,,,,,,,,,,,,end,
2392,b_2392,,,,,,,,,,,,,,,,,,,,,,,,end,
2393,b_2393,,,,,,,,,,,,,,,,,,,,,,,,end,
2394,b_2394,,,,,,,,,,,,,,,,,,,,,,,,end,
2395,b_2395,,,,,,,,,,,,,,,,,,,,,,,,end,
2396,b_2396,,,,,,,,,,,,,,,,,,,,,,,,end,
2397,b_2397,,,,,,,,,,,,,,,,,,,,,,,,end,
2398,b_2398,,,,,,,,,,,,,,,,,,,,,,,,end,
2399,b_2399,,,,,,,,,,,,,,,,,,,,,,,,end,
2400,b_2400,,,,,,,,,,,,,,,,,,,,,,,,end,
2401,b_2401,,,,,,,,,,,,,,,,,,,,,,,,end,
2402,b_2402,,,,,,,,,,,,,,,,,,,,,,,,end,
2403,b_2403,,,,,,,,,,,,,,,,,,,,,,,,end,
2404,b_2404,,,,,,,,,,,,,,,,,,,,,,,,end,
